frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,122.7,9,251,259,,,,,,,,,,,,,,,,,,,,,,,,,49,639,12,53.663178188113854,1.00775921480026,,,,,,,,,,,,,
1,122.7,8,250,255,20.994983641672086,21.414883314505527,,,,,,,,,,,,,,,,,,,,,,,48,637,11,53.49521831898048,0.9237792802335718,,,,,,,,,,,,,
2,230.5,6,249,255,20.911003707105397,21.414883314505527,,,,,,,,,,,,,,,,,,,,,,,46,639,11,53.663178188113854,0.9237792802335718,,,,,,,,,,,,,
3,256.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,425,691,35.691472190842546,58.030134785581645,-208.90211744000771,272.0864470675832,-1116.8519215221347,-2283.9125830744424,,,,,,,,,
4,281.9,10,361,186,30.316756378574492,15.620267829404032,10.725358665680131,-4.745623025675359,-600.8604294498666,397.64717900226475,13,288,112,24.186221155206244,9.405752671469095,,,,,13,261,256,21.918762921905657,21.498863249072215,,,,,12,284,819,23.85030141693949,68.77956641011775,-34.10857305391969,78.07288109792381,1910.8444287910168,-4373.830873833262,12,265,788,22.25468266017241,66.17618843855041,,,,
5,293.8,11,361,186,30.316756378574492,15.620267829404032,52.12083142775435,-32.110155076027226,-3048.0018378803725,1877.7868465513006,13,288,112,24.186221155206244,9.405752671469095,,,,,13,261,256,21.918762921905657,21.498863249072215,,,,,12,284,819,23.85030141693949,68.77956641011775,-165.2044210433285,376.014569585942,9661.077253995823,-21989.15611613697,12,265,788,22.25468266017241,66.17618843855041,,,,
6,306.8,10,361,186,30.316756378574492,15.620267829404032,,,,,13,289,112,24.270201089772932,9.405752671469095,,,,,14,262,256,22.002742856472345,21.498863249072215,,,,,12,284,819,23.85030141693949,68.77956641011775,-91.71102854297457,83.25540179787764,5804.49547740346,-5269.32922771378,13,265,788,22.25468266017241,66.17618843855041,,,,
7,317.6,10,361,187,30.316756378574492,15.70424776397072,0.0,-0.0334144761294792,0.0,-133.65790451790204,13,288,112,24.186221155206244,9.405752671469095,0.0,0.0,0.0,0.0,13,261,257,21.918762921905657,21.582843183638904,1.201309328131321,1.1678948520018417,67.30024247234283,-66.35766204555921,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
8,328.0,10,361,186,30.316756378574492,15.620267829404032,0.0,0.0,0.0,0.0,13,289,112,24.270201089772932,9.405752671469095,1.26603615552054,0.0,-69.56242612750223,0.0,13,261,256,21.918762921905657,21.498863249072215,0.0,1.117623572744117,0.0,65.35810366924663,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
9,338.4,10,361,186,30.316756378574492,15.620267829404032,0.0,0.0,0.0,0.0,13,288,112,24.186221155206244,9.405752671469095,-1.5040223362722407,0.0,73.01079302292422,0.0,13,261,256,21.918762921905657,21.498863249072215,-0.619244939658515,0.0,129.0093624288563,0.0,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
10,352.8,10,361,186,30.316756378574492,15.620267829404032,0.5468576470229812,-1.4847213363453238,31.07145721721485,51.19728746018358,13,288,112,24.186221155206244,9.405752671469095,0.5468576470229812,0.0,31.07145721721485,0.0,13,262,257,22.002742856472345,21.582843183638904,0.9378636893223427,-0.5468576470229812,-82.26874467739844,-31.07145721721485,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
11,364.4,10,361,186,30.316756378574492,15.620267829404032,0.0,0.0,0.0,0.0,13,289,112,24.270201089772932,9.405752671469095,-0.3207880597347589,0.0,-17.625717567843907,0.0,13,261,257,21.918762921905657,21.582843183638904,0.3207880597347589,1.2716301524135756,17.625717567843907,-56.89620368740825,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,12,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
