frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,130.3,10,244,165,20.491104034271956,13.856689203503576,,,,,,,,,,,,,,,,,,,,,,,48,285,48,23.93428135150618,4.03103685920104,,,,,,,,,,,,,
1,130.3,10,244,165,20.491104034271956,13.856689203503576,,,,,,,,,,,,,,,,,,,,,,,48,286,47,24.018261286072867,3.947056924634352,,,,,,,,,,,,,
2,244.1,9,243,165,20.407124099705268,13.856689203503576,,,,,,,,,,,,,,,,,,,,,,,49,288,48,24.186221155206244,4.03103685920104,,,,,6,293,106,24.606120828039685,8.901873064068964,,,,
3,268.3,8,243,164,20.407124099705268,13.772709268936888,168.63357321862475,211.5684950023974,2452.784398103014,3075.0296413460965,,,,,,,,,,,,,,,,,,,48,286,48,24.018261286072867,4.03103685920104,-4.296458804874282,931.243648344586,-71.08708775880478,13496.284758617188,,,,,,,,,
4,285.7,10,357,307,29.98083664030774,25.78183991197332,11.433997676938487,14.368386461285533,-638.7708199406974,-802.7031542617613,13,284,110,23.85030141693949,9.237792802335719,,,,,14,254,167,21.33090337993884,14.024649072636953,,,,,12,283,677,23.766321482372803,56.85441570164801,-0.30355746044969417,63.74706669443581,16.958517343558327,-3561.2886421472504,13,262,746,22.002742856472345,62.649031186749504,,,,
5,299.6,10,357,307,29.98083664030774,25.78183991197332,66.94571380339237,83.3885207024712,-3803.7337388291135,-4737.9841308222285,13,285,110,23.93428135150618,9.237792802335719,,,,,13,254,166,21.33090337993884,13.940669138070264,,,,,12,283,677,23.766321482372803,56.85441570164801,-2.936215517692646,369.37591212573506,166.83042714162764,-20987.26773441677,13,262,746,22.002742856472345,62.649031186749504,-18.204536209694428,375.8355862646589,1034.3486482780927,-21354.294674128352
6,311.5,10,357,307,29.98083664030774,25.78183991197332,99.1877246498433,124.4196896923473,-5667.869979991046,-7109.696553848417,13,285,111,23.93428135150618,9.321772736902407,,,,,13,255,166,21.414883314505527,13.940669138070264,,,,,12,283,677,23.766321482372803,56.85441570164801,-2.6102032802590327,547.2726210943109,149.154473157659,-31272.721205389193,13,262,746,22.002742856472345,62.649031186749504,,,,
7,321.5,10,357,307,29.98083664030774,25.78183991197332,0.0,0.0,0.0,0.0,13,285,111,23.93428135150618,9.321772736902407,2.3204542642376813,1.1858643805135927,-1.4164225632459664,-64.80133226850229,13,254,167,21.33090337993884,14.024649072636953,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
8,334.8,11,357,307,29.98083664030774,25.78183991197332,0.0,0.0,0.0,0.0,13,285,110,23.93428135150618,9.237792802335719,0.0,0.7968337098354158,0.0,45.274642604285,13,254,166,21.33090337993884,13.940669138070264,0.0,0.7968337098354158,0.0,45.274642604285,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
9,346.5,11,357,307,29.98083664030774,25.78183991197332,0.0,0.0,0.0,0.0,13,285,111,23.93428135150618,9.321772736902407,0.0,0.0,0.0,0.0,13,254,166,21.33090337993884,13.940669138070264,-1.5679422012450994,0.0,47.51340003773028,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
