frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
11,378.0,10,364,154,30.568696182274557,12.932909923270005,0.0,0.0,0.0,0.0,13,288,112,24.186221155206244,9.405752671469095,0.0,0.0,0.0,0.0,14,262,256,22.002742856472345,21.498863249072215,-0.39109850624385617,0.0,-24.910732881774294,0.0,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
12,389.1,10,364,154,30.568696182274557,12.932909923270005,0.0,0.0,0.0,0.0,13,288,112,24.186221155206244,9.405752671469095,-1.6456708573106804,0.0,55.13135200370796,0.0,13,262,256,22.002742856472345,21.498863249072215,-0.23774791522842098,0.0,-14.452760804159315,0.0,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
13,413.8,10,364,154,30.568696182274557,12.932909923270005,0.0,0.0,0.0,0.0,13,288,111,24.186221155206244,9.321772736902407,0.0,-1.0181638084633888,0.0,37.15926308260546,13,261,257,21.918762921905657,21.582843183638904,0.2614251406621428,1.0181638084633888,11.567484100094816,-37.15926308260546,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
14,445.9,10,364,154,30.568696182274557,12.932909923270005,0.0,0.0,0.0,0.0,14,288,112,24.186221155206244,9.405752671469095,0.0,0.0,0.0,0.0,14,261,256,21.918762921905657,21.498863249072215,-0.7366395995116696,0.0,14.73279199023339,0.0,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,12,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
15,481.7,10,364,154,30.568696182274557,12.932909923270005,0.0,0.0,0.0,0.0,13,289,112,24.270201089772932,9.405752671469095,0.47133016698232316,0.0,-9.407787764118227,0.0,13,261,256,21.918762921905657,21.498863249072215,-0.47133016698232316,0.0,9.407787764118227,0.0,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
16,513.8,10,364,154,30.568696182274557,12.932909923270005,0.0,0.0,0.0,0.0,13,288,112,24.186221155206244,9.405752671469095,0.3969849098661471,0.4277290092258221,7.939698197322946,-8.241406728821229,13,262,256,22.002742856472345,21.498863249072215,0.030744099359674953,-0.4277290092258221,-16.181104926144176,8.241406728821229,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
17,545.9,10,364,154,30.568696182274557,12.932909923270005,0.0,0.0,0.0,0.0,14,288,112,24.186221155206244,9.405752671469095,0.42116231746118965,0.0,8.423246349223792,0.0,13,261,256,21.918762921905657,21.498863249072215,0.0,0.0,0.0,0.0,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
18,581.9,10,364,154,30.568696182274557,12.932909923270005,0.0,0.0,0.0,0.0,13,289,112,24.270201089772932,9.405752671469095,-0.42221659694351493,0.0,-8.4274769849005,0.0,13,261,256,21.918762921905657,21.498863249072215,0.0,0.42221659694351493,0.0,8.4274769849005,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
19,617.6,10,364,154,30.568696182274557,12.932909923270005,0.0,0.0,0.0,0.0,13,289,112,24.270201089772932,9.405752671469095,0.39310708104376985,0.0,-8.014415515673186,0.0,13,261,256,21.918762921905657,21.498863249072215,0.047009326238033895,0.0,16.494500434397725,0.0,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,13,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
20,645.7,10,364,154,30.568696182274557,12.932909923270005,0.0,0.0,0.0,0.0,13,289,112,24.270201089772932,9.405752671469095,0.4230471604783477,0.0,-8.385473944070322,0.0,13,261,256,21.918762921905657,21.498863249072215,0.4138734187408241,0.0,8.29405648779206,0.0,12,284,819,23.85030141693949,68.77956641011775,0.0,0.0,0.0,0.0,12,265,788,22.25468266017241,66.17618843855041,0.0,0.0,0.0,0.0
