frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,127.5,12,246,167,20.659063903405332,14.024649072636953,,,,,,,,,,,,,,,,,,,,,,,48,289,47,24.270201089772932,3.947056924634352,,,,,,,,,,,,,
1,127.5,10,244,165,20.491104034271956,13.856689203503576,,,,,,,,,,,,,,,,,,,,,,,48,288,47,24.186221155206244,3.947056924634352,,,,,,,,,,,,,
2,246.6,8,243,166,20.407124099705268,13.940669138070264,,,,,,,,,,,,,,,,,,,,,,,48,288,48,24.186221155206244,4.03103685920104,,,,,,,,,,,,,
3,271.6,11,245,167,20.575083968838644,14.024649072636953,182.2299804502536,162.9926262634708,2537.3042293619083,2262.2154929003573,,,,,,,,,,,,,,,,,,,48,288,47,24.186221155206244,3.947056924634352,-8.197048253603398,1016.6866786731348,-105.68020788801454,14110.849114130944,,,,,,,,,
4,292.9,10,358,268,30.064816574874428,22.506622463872475,9.383129452510177,8.477739768496038,-586.4455907818863,-529.8587355310024,13,284,111,23.85030141693949,9.321772736902407,,,,,13,254,166,21.33090337993884,13.940669138070264,,,,,12,283,677,23.766321482372803,56.85441570164801,-0.41154076546097246,51.85413644808256,25.721297841310776,-3240.8835280051603,13,262,746,22.002742856472345,62.649031186749504,,,,
5,300.7,10,359,268,30.148796509441116,22.506622463872475,67.97594878607774,61.105661118011,-4143.879227151092,-3594.450654000647,13,285,110,23.93428135150618,9.237792802335719,,,,,13,254,166,21.33090337993884,13.940669138070264,,,,,12,283,677,23.766321482372803,56.85441570164801,-2.9953755450005373,376.8182435610679,176.19856147061984,-22165.779033003993,13,262,746,22.002742856472345,62.649031186749504,,,,
6,312.2,10,358,268,30.064816574874428,22.506622463872475,116.86862815315023,104.45780038467409,-5757.0752784803035,-5145.704452446997,13,285,110,23.93428135150618,9.237792802335719,,,,,13,254,167,21.33090337993884,14.024649072636953,,,,,12,283,677,23.766321482372803,56.85441570164801,-5.1711782368650505,651.5684578449968,254.73784418054422,-32096.968366748595,13,262,746,22.002742856472345,62.649031186749504,,,,
7,324.9,10,358,268,30.064816574874428,22.506622463872475,0.0,-0.8518962727397866,0.0,-53.24351704623667,13,284,110,23.85030141693949,9.237792802335719,0.0,-0.6437141210890037,0.0,123.79117713250031,13,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
8,334.7,10,358,268,30.064816574874428,22.506622463872475,-1.4056136069649987,0.0,62.61085108975489,0.0,13,285,111,23.93428135150618,9.321772736902407,0.0,1.4056136069649987,0.0,-62.61085108975489,13,254,166,21.33090337993884,13.940669138070264,0.0,0.8059926933157752,0.0,47.41133490092795,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
9,352.8,10,358,268,30.064816574874428,22.506622463872475,0.0,0.0,0.0,0.0,13,285,111,23.93428135150618,9.321772736902407,0.0,1.2555000017480653,0.0,-40.04784694571182,13,254,166,21.33090337993884,13.940669138070264,0.0,-1.2555000017480653,0.0,40.04784694571182,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
10,367.3,11,358,267,30.064816574874428,22.422642529305786,0.0,-0.9322202003286403,0.0,49.454652537328485,13,284,111,23.85030141693949,9.321772736902407,0.36288814753268495,1.2951083478613252,17.117365449654937,-32.33728708767355,13,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
11,379.6,10,358,268,30.064816574874428,22.506622463872475,0.2597884227527168,0.0,11.571867383194501,0.0,13,285,111,23.93428135150618,9.321772736902407,0.0,0.0,0.0,0.0,13,254,167,21.33090337993884,14.024649072636953,0.0,1.2912051993127236,0.0,-25.798305680573907,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
12,415.5,10,358,268,30.064816574874428,22.506622463872475,0.0,0.0,0.0,0.0,13,285,111,23.93428135150618,9.321772736902407,0.0,-0.3236350274942443,0.0,-10.323286363452768,13,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
13,447.4,10,358,268,30.064816574874428,22.506622463872475,0.3729230125474819,0.20947824850976385,9.311436018663722,-20.94782485097632,13,285,111,23.93428135150618,9.321772736902407,0.5824012610572458,0.0,-11.636388832312598,0.0,13,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
14,479.7,10,359,268,30.148796509441116,22.506622463872475,0.41864039245533374,0.0,-8.398001854670687,0.0,13,285,111,23.93428135150618,9.321772736902407,0.0,0.0,0.0,0.0,13,254,167,21.33090337993884,14.024649072636953,0.0,-0.42200633181453767,0.0,-8.431694941349406,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
15,515.5,10,358,268,30.064816574874428,22.506622463872475,0.37384230131182467,0.0,7.476846026236491,0.0,13,285,110,23.93428135150618,9.237792802335719,0.0,-0.06220735893828752,0.0,15.551839734571901,13,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
16,547.5,10,359,267,30.148796509441116,22.422642529305786,-0.0008389603852817025,0.0008389603852817025,-16.779207705632018,16.779207705632018,13,285,111,23.93428135150618,9.321772736902407,0.0,0.0,0.0,0.0,13,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
17,579.4,10,359,268,30.148796509441116,22.506622463872475,-0.41864039245533335,0.0,-8.39800185467068,0.0,13,285,111,23.93428135150618,9.321772736902407,0.0,0.0,0.0,0.0,13,254,166,21.33090337993884,13.940669138070264,0.0,-0.4220063318145377,0.0,8.431694941349402,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
18,623.5,10,359,268,30.148796509441116,22.506622463872475,0.35769231389515377,0.0,-7.7759198672859515,0.0,13,285,111,23.93428135150618,9.321772736902407,0.0,0.35769231389515377,0.0,-7.7759198672859515,13,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
19,647.5,10,358,268,30.064816574874428,22.506622463872475,0.0,0.41989967283344143,16.795986913337654,-8.397993456668827,13,285,111,23.93428135150618,9.321772736902407,0.0,0.0,0.0,0.0,14,254,166,21.33090337993884,13.940669138070264,0.0,0.41989967283344143,0.0,8.397993456668827,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
20,679.5,10,358,268,30.064816574874428,22.506622463872475,0.00252192500585706,0.0,16.812833372376783,0.0,13,285,111,23.93428135150618,9.321772736902407,0.4213725825901681,-0.4213725825901681,8.419032619184176,-8.419032619184176,13,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
21,715.5,10,359,268,30.148796509441116,22.506622463872475,-0.4030165642523882,0.0,-8.761229657660614,0.0,13,285,111,23.93428135150618,9.321772736902407,0.4030165642523882,-0.4030165642523882,8.761229657660614,-8.761229657660614,13,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
22,747.5,10,359,268,30.148796509441116,22.506622463872475,0.41926887713063704,0.0,-8.410609370724913,0.0,13,285,111,23.93428135150618,9.321772736902407,0.0,0.0,0.0,0.0,13,254,167,21.33090337993884,14.024649072636953,0.0,-0.002526978973922215,0.0,-16.846526492816096,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
23,779.3,10,359,268,30.148796509441116,22.506622463872475,0.4220021176466575,0.0,-8.40641668618839,0.0,13,286,110,24.018261286072867,9.237792802335719,0.005028778746738867,-0.005028778746738867,-16.762595822459307,16.762595822459307,13,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
24,815.4,10,358,268,30.064816574874428,22.506622463872475,0.0,0.0,16.82962934239311,0.0,13,286,110,24.018261286072867,9.237792802335719,0.0,0.0,-16.82962934239311,16.82962934239311,13,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
25,847.2,10,359,268,30.148796509441116,22.506622463872475,0.0,0.0,0.0,0.0,13,285,111,23.93428135150618,9.321772736902407,0.0,0.0,0.0,0.0,13,254,166,21.33090337993884,13.940669138070264,0.0,-0.4220063318145371,0.0,8.4316949413494,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
26,879.7,10,359,268,30.148796509441116,22.506622463872475,0.0,0.0,0.0,0.0,13,285,111,23.93428135150618,9.321772736902407,-0.4309492603350782,0.04938760308065987,8.077774326805594,-15.678604152590815,13,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
27,915.3,10,359,268,30.148796509441116,22.506622463872475,0.4205302579552455,0.0,-8.41060515910491,0.0,13,285,111,23.93428135150618,9.321772736902407,-0.4205302579552455,0.0008406399856527887,8.41060515910491,-16.81279971305071,13,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
28,947.3,10,359,268,30.148796509441116,22.506622463872475,0.0,0.0,0.0,0.0,13,285,111,23.93428135150618,9.321772736902407,0.42010951774740096,0.0,8.393796558389637,0.0,14,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
29,986.4,10,359,268,30.148796509441116,22.506622463872475,-0.4633254714230717,0.0,-8.684638639607721,0.0,13,285,110,23.93428135150618,9.237792802335719,0.4633254714230717,0.09138526993626139,8.684638639607721,16.46581440293011,13,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
30,1015.3,10,359,268,30.148796509441116,22.506622463872475,-0.41122367572303636,0.0,-8.224473514460726,0.0,13,285,110,23.93428135150618,9.237792802335719,0.41122367572303636,-0.011594862760687356,8.224473514460726,16.56408965812391,13,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
31,1047.3,10,359,268,30.148796509441116,22.506622463872475,0.0,0.0,0.0,0.0,13,286,111,24.018261286072867,9.321772736902407,0.4201095177474014,0.0,-8.393796558389628,0.0,13,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
32,1082.0,10,358,268,30.064816574874428,22.506622463872475,-0.06311202784594905,0.0,17.057304823229536,0.0,13,286,111,24.018261286072867,9.321772736902407,0.45559150772820267,0.45559150772820267,-8.846437043266071,-8.846437043266071,13,254,166,21.33090337993884,13.940669138070264,0.0,-0.3924794798822536,0.0,-8.210867779963463,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
33,1116.7,10,358,268,30.064816574874428,22.506622463872475,0.023518991400988752,0.0,16.799279572133795,0.0,13,286,111,24.018261286072867,9.321772736902407,0.408304810072754,-0.023518991400988752,-8.282044829061954,-16.799279572133795,13,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
34,1147.4,10,359,268,30.148796509441116,22.506622463872475,0.0,0.0,0.0,0.0,13,286,111,24.018261286072867,9.321772736902407,0.0,0.0,0.0,0.0,13,254,166,21.33090337993884,13.940669138070264,0.0,0.0,0.0,0.0,12,283,677,23.766321482372803,56.85441570164801,0.0,0.0,0.0,0.0,13,262,746,22.002742856472345,62.649031186749504,0.0,0.0,0.0,0.0
