frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,122.7,,,,,,,,,,32,862,7,72.39070359648535,0.5878595419668184,,,,
1,122.7,,,,,,,,,,33,862,10,,,,,,
2,204.5,6,543,706,45.60110446971177,59.28983380408197,,,,,56,961,650,,,,,,
3,225.5,,,,,,,,,,49,956,649,80.28481744575406,54.50297753378074,,,,
4,263.0,10,744,247,62.48107131761613,20.74304383797202,,,,,,,,,,,,,
5,263.0,10,744,247,62.48107131761613,20.74304383797202,115.41857673780757,-263.5677946400681,-5918.901371169619,13516.297161029132,,,,,,,,,
6,279.6,10,744,247,62.48107131761613,20.74304383797202,,,,,,,,,,,,,
7,292.4,10,744,247,62.48107131761613,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
8,302.0,10,744,247,62.48107131761613,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
9,312.8,10,743,247,62.39709138304944,20.74304383797202,-1.2704466176477758,0.0,75.84755926255376,0.0,,,,,,,,,
10,323.3,10,744,247,62.48107131761613,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
11,347.2,10,744,247,62.48107131761613,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
12,379.5,10,744,247,62.48107131761613,20.74304383797202,0.7558943215853257,0.0,-15.087711009687142,0.0,,,,,,,,,
13,411.8,10,744,247,62.48107131761613,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
14,447.6,10,744,247,62.48107131761613,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
15,479.7,10,744,247,62.48107131761613,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
16,511.5,10,744,247,62.48107131761613,20.74304383797202,-0.401032635934231,0.0,-8.044787079924394,0.0,,,,,,,,,
17,547.2,10,744,247,62.48107131761613,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
18,579.6,10,744,247,62.48107131761613,20.74304383797202,-0.4178072905764132,0.0,-8.36451032185011,0.0,,,,,,,,,
19,614.5,10,743,247,62.39709138304944,20.74304383797202,-0.39564934263087337,0.0,8.149317046979883,0.0,,,,,,,,,
20,648.3,10,744,247,62.48107131761613,20.74304383797202,-0.4253757012726555,0.0,-8.41494958007232,0.0,,,,,,,,,
21,679.9,10,743,247,62.39709138304944,20.74304383797202,-0.41738781038377243,0.0,8.372874832171961,0.0,,,,,,,,,
22,711.6,10,743,247,62.39709138304944,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
23,747.8,10,743,247,62.39709138304944,20.74304383797202,-0.4217975496349755,0.0,8.486872226055839,0.0,,,,,,,,,
24,779.6,10,743,247,62.39709138304944,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
25,811.5,10,743,247,62.39709138304944,20.74304383797202,0.42031999282625004,0.0,8.414814671196197,0.0,,,,,,,,,
26,847.2,10,743,247,62.39709138304944,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
27,879.7,10,743,247,62.39709138304944,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
28,911.4,10,744,247,62.48107131761613,20.74304383797202,0.22223104186248016,0.0,-12.380559435235636,0.0,,,,,,,,,
29,950.4,10,743,247,62.39709138304944,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
30,1011.4,10,743,247,62.39709138304944,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
31,1047.2,10,743,247,62.39709138304944,20.74304383797202,-0.2625617634227118,0.0,5.24075376093237,0.0,,,,,,,,,
32,1082.2,10,743,247,62.39709138304944,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
33,1114.1,10,743,247,62.39709138304944,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
34,1147.4,10,743,247,62.39709138304944,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
35,1181.3,10,743,247,62.39709138304944,20.74304383797202,0.41674861594214724,0.0,8.41066833384758,0.0,,,,,,,,,
36,1211.4,10,743,247,62.39709138304944,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
37,1250.1,10,743,247,62.39709138304944,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
38,1281.5,10,744,247,62.48107131761613,20.74304383797202,-0.020567438023753135,0.0,-17.13953168646036,0.0,,,,,,,,,
39,1311.7,10,743,247,62.39709138304944,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
40,1349.4,10,743,247,62.39709138304944,20.74304383797202,0.42866992273296456,0.0,8.633835301771677,0.0,,,,,,,,,
41,1379.3,10,743,247,62.39709138304944,20.74304383797202,-0.4343351329101348,0.0,8.678024633569116,0.0,,,,,,,,,
42,1411.5,10,743,247,62.39709138304944,20.74304383797202,0.0,0.0,0.0,0.0,,,,,,,,,
43,1447.8,10,744,247,62.48107131761613,20.74304383797202,0.009435176698876988,0.0,-17.154866725228754,0.0,,,,,,,,,
44,1479.4,10,743,247,62.39709138304944,20.74304383797202,0.41822593348324055,0.0,8.356162507157643,0.0,,,,,,,,,
