frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,116.1,6,542,705,45.51712453514508,59.20585386951528,,,,,20,878,13,73.73438254955236,1.0917391493669484,,,,
1,116.1,,,,,,,,,,36,357,32,,,,,,
2,213.8,,,,,,,,,,54,955,645,,,,,,
3,253.7,6,542,706,45.51712453514508,59.28983380408197,253.98224670401117,-574.4426518137318,3691.602423023418,-8358.328068395944,52,959,651,80.53675724945413,54.67093740291411,,,,
4,273.4,9,744,250,62.48107131761613,20.994983641672086,,,,,,,,,,,,,
5,288.3,10,744,249,62.48107131761613,20.911003707105397,,,,,,,,,,,,,
6,302.9,10,744,249,62.48107131761613,20.911003707105397,132.2148795626298,-299.1198017827812,-8641.495396250306,19550.313842011827,,,,,,,,,
7,312.7,9,744,249,62.48107131761613,20.911003707105397,0.0,-0.9320168993349632,0.0,61.316901272036986,,,,,,,,,
8,322.4,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
9,333.5,9,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
10,343.1,9,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
11,353.3,10,744,249,62.48107131761613,20.911003707105397,0.0,0.23438123581830578,0.0,15.17030652545667,,,,,,,,,
12,380.0,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
13,411.8,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
14,444.2,10,744,250,62.48107131761613,20.994983641672086,0.0,0.08069963359821986,0.0,-18.55163990763678,,,,,,,,,
15,479.9,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
16,511.9,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
17,543.8,9,744,249,62.48107131761613,20.911003707105397,0.0,-0.42473688399298204,0.0,8.402312245162847,,,,,,,,,
18,580.2,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
19,616.7,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
20,644.9,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
21,684.0,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
22,712.2,9,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
23,744.1,9,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
24,787.2,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
25,814.0,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
26,844.0,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
27,879.7,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
28,911.7,9,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
29,943.8,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
30,979.9,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
31,1012.0,9,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
32,1043.6,10,744,249,62.48107131761613,20.911003707105397,0.0,0.41697333889991867,0.0,8.356179136270919,,,,,,,,,
33,1079.6,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
34,1111.8,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
35,1144.0,10,744,250,62.48107131761613,20.994983641672086,0.0,-0.005872793100085726,0.0,-16.77940885738654,,,,,,,,,
36,1179.6,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
37,1214.2,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
38,1243.7,10,744,249,62.48107131761613,20.911003707105397,0.0,-0.002526978973922215,0.0,16.846526492816096,,,,,,,,,
39,1279.4,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
40,1311.7,9,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
41,1343.7,10,744,250,62.48107131761613,20.994983641672086,0.0,0.0016762461989361073,0.0,-16.76246198935893,,,,,,,,,
42,1379.7,10,744,249,62.48107131761613,20.911003707105397,0.0,0.42115979301173556,0.0,8.398001854670701,,,,,,,,,
43,1411.7,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
44,1443.9,10,744,249,62.48107131761613,20.911003707105397,0.0,-0.4182234266345051,0.0,8.381230994679465,,,,,,,,,
45,1479.6,10,744,250,62.48107131761613,20.994983641672086,0.0,0.0008406399856537674,0.0,-16.81279971305073,,,,,,,,,
46,1511.9,10,744,249,62.48107131761613,20.911003707105397,0.0,0.42095015773305466,0.0,8.402198757146797,,,,,,,,,
47,1543.7,9,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
48,1579.6,9,744,249,62.48107131761613,20.911003707105397,0.0,-0.419689617969593,0.0,8.402194553945797,,,,,,,,,
49,1611.8,10,744,250,62.48107131761613,20.994983641672086,0.0,1.848684201626317e-15,0.0,-16.82962934239311,,,,,,,,,
50,1644.1,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
51,1679.5,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
52,1711.7,10,744,249,62.48107131761613,20.911003707105397,0.0,-0.42053025795524485,0.0,8.410605159104897,,,,,,,,,
53,1743.8,9,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
54,1784.1,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
55,1811.7,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
56,1844.0,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
57,1882.6,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
58,1911.9,10,744,249,62.48107131761613,20.911003707105397,0.0,0.0,0.0,0.0,,,,,,,,,
59,1943.9,10,744,249,62.48107131761613,20.911003707105397,-0.3950573290770478,0.7901146581541291,-7.909055637178128,15.818111274356923,,,,,,,,,
60,1980.1,10,744,249,62.48107131761613,20.911003707105397,-1.5953122113898446,2.7917963699322286,-32.724353054150654,57.267617844763656,,,,,,,,,
61,2013.0,10,744,249,62.48107131761613,20.911003707105397,-3.42873871536643,6.428885091312057,-67.82865905769403,127.1787357331763,,,,,,,,,
62,2048.0,10,743,251,62.39709138304944,21.078963576238774,-5.955524629129832,11.055654781199772,-98.92028730331735,181.4064828283453,,,,,,,,,
63,2082.7,10,740,256,62.145151579349374,21.498863249072215,-9.601671493414898,17.02544079655726,-123.34502866173746,220.19133783993502,,,,,,,,,
64,2112.0,10,736,264,61.80923184108262,22.17070272560572,-11.939653014638784,21.248853836968287,-104.10900355386867,172.21457225987893,,,,,,,,,
65,2148.1,10,730,275,61.30535223368249,23.094482005839293,-17.743780654659727,31.124223063314137,-136.60930361636105,219.5639124186953,,,,,,,,,
66,2179.7,10,722,288,60.633512757148985,24.186221155206244,-21.12674766516157,37.604538358546655,-114.28540786912181,204.11995209799065,,,,,,,,,
67,2221.5,10,713,304,59.87769334604879,25.529900108273257,-26.24743153581333,46.353433651414434,-157.2202845041139,286.31656590352105,,,,,,,,,
68,2244.7,10,702,323,58.95391406581522,27.125518865040334,-28.602985156537006,51.17842282981267,-88.21894694010449,195.6369109042559,,,,,,,,,
69,2279.8,9,690,345,57.94615485101496,28.97307742550748,-31.481367098726047,56.66696415393807,-92.60009529899885,176.74769616157644,,,,,,,,,
70,2312.1,9,677,368,56.85441570164801,30.90461592054131,-36.22914426951857,65.38019950375367,-63.12657495957801,133.70034032913395,,,,,,,,,
71,2344.0,9,663,395,55.67869661771437,33.1720741538419,-38.30754384594503,69.04791995933404,-107.24044257465897,164.27239684038352,,,,,,,,,
72,2379.8,9,647,423,54.33501766464736,35.52351232170917,-41.22733380236826,74.4607621705412,-102.31923877384502,179.128264170486,,,,,,,,,
73,2412.3,9,630,454,52.907358777013656,38.12689029327651,-44.6127031401475,80.37930856635585,-104.2099294441928,165.68307409406188,,,,,,,,,
74,2444.0,9,611,487,51.311740020246575,40.89822813397722,-46.86216928520886,84.16042394081003,-63.85206621061764,137.97768278913637,,,,,,,,,
75,2479.5,9,592,522,49.7161212634795,43.837525843811314,-49.93684928316632,89.88632870969938,-72.39521420104141,130.31138556187523,,,,,,,,,
76,2511.8,9,571,559,47.95254263757904,46.944783422778784,-52.96455575878163,95.83023591082896,-63.66650510121674,144.88832981494622,,,,,,,,,
77,2546.2,9,550,598,46.188964011678586,50.22000087087963,-55.323961041667694,100.58644936080815,-101.7407274578531,183.4709555669915,,,,,,,,,
78,2581.3,9,527,639,44.25742551664476,53.663178188113854,-58.39974737170871,105.89833673330746,-93.8699741789657,184.26637521627862,,,,,,,,,
79,2612.0,9,504,682,42.325887021610924,57.27431537448145,-60.93979047022836,111.37040149377023,-95.51981648454664,165.29461595234457,,,,,,,,,
80,2645.0,9,479,727,40.226388657443714,61.05341242998242,-64.48945216687466,117.94561310563446,-83.79553013742937,167.92912023920832,,,,,,,,,
81,2679.9,9,453,774,38.04291035870982,65.00046935461678,-66.6486265560644,122.73294547868598,-73.45009041242794,157.2064188076266,,,,,,,,,
82,2711.7,9,426,824,35.77545212540923,69.19946608295119,-64.31452331568391,127.32600230297292,27.822066324956445,154.77761693035856,,,,,,,,,
83,2744.1,9,398,876,33.42401395754196,73.566422680419,-55.793982629098046,122.35685755041003,259.2843200017404,-78.90299622759208,,,,,,,,,
84,2780.2,9,369,930,30.988595855108,78.10133914702016,-47.73773188738363,105.32621269513952,450.53672388562455,-504.29979435192314,,,,,,,,,
85,2811.8,9,351,985,29.47695703290761,82.72023554818801,-37.7532173376719,86.41291968400468,502.8733578111461,-972.2218251015491,,,,,,,,,
86,2844.1,9,347,1017,29.141037294640856,85.40759345432204,-26.05274269143192,65.18826116224396,335.540478751582,-1064.468931535729,,,,,,,,,
87,2879.6,9,339,1025,28.46919781810735,86.07943293085555,-13.998177232024172,42.87760998217929,228.32755489424338,-752.2113266331918,,,,,,,,,
88,2911.9,10,336,1030,28.21725801440728,86.499332603689,-5.861387281174498,19.269652173884204,134.3260439170744,-369.30200127448563,,,,,,,,,
89,2944.6,9,336,1031,28.21725801440728,86.58331253825568,-3.71751493605601,6.239616841515735,108.94166563400819,-108.63841813050404,,,,,,,,,
90,2980.3,9,336,1031,28.21725801440728,86.58331253825568,-0.40006768104428636,2.9132842061271806,41.74413430098693,-41.51907606893311,,,,,,,,,
91,3011.7,9,337,1031,28.301237948973974,86.58331253825568,1.0270211622467218,0.4791875106037109,3.7182134661167674,-7.260416827328952,,,,,,,,,
92,3043.9,9,338,1032,28.385217883540662,86.66729247282237,0.9770199233131683,0.4885099616565532,-14.389100490621065,-7.194550245310076,,,,,,,,,
93,3080.1,9,338,1032,28.385217883540662,86.66729247282237,0.9667178438867676,0.48335892194335317,-14.353642819402609,-7.176821409700849,,,,,,,,,
94,3143.7,9,339,1031,28.46919781810735,86.58331253825568,0.5484582978493227,0.47781686908630966,-10.969165956986451,7.239649531610752,,,,,,,,,
95,3179.7,9,338,1032,28.385217883540662,86.66729247282237,0.4598237515505383,0.0,6.772072924161108,0.0,,,,,,,,,
96,3214.8,9,338,1032,28.385217883540662,86.66729247282237,0.0,0.0,0.0,0.0,,,,,,,,,
97,3243.7,9,339,1032,28.46919781810735,86.66729247282237,0.0,0.4205285789834491,0.0,-8.385415333667963,,,,,,,,,
98,3283.3,9,339,1032,28.46919781810735,86.66729247282237,-0.06144865048662241,0.0,-16.835246708662247,0.0,,,,,,,,,
99,3311.9,9,338,1032,28.385217883540662,86.66729247282237,0.4149717233565894,0.0,8.547306351320078,0.0,,,,,,,,,
100,3344.0,9,339,1032,28.46919781810735,86.66729247282237,-0.41801838173161027,0.0,-8.335361549982244,0.0,,,,,,,,,
101,3379.6,9,338,1032,28.385217883540662,86.66729247282237,-0.03142579385617263,0.0,17.45877436453867,0.0,,,,,,,,,
102,3411.7,9,339,1032,28.46919781810735,86.66729247282237,0.0016829646205773752,0.0,-16.829646205749203,0.0,,,,,,,,,
103,3444.4,9,338,1032,28.385217883540662,86.66729247282237,-0.415923063004473,0.0,8.377100966857487,0.0,,,,,,,,,
104,3479.5,9,339,1032,28.46919781810735,86.66729247282237,0.0016796003709326477,0.0,-16.796003709341363,0.0,,,,,,,,,
105,3511.7,9,338,1032,28.385217883540662,86.66729247282237,,,,,,,,,,,,,
106,3543.7,9,338,1032,28.385217883540662,86.66729247282237,,,,,,,,,,,,,
107,3579.6,9,338,1032,28.385217883540662,86.66729247282237,,,,,,,,,,,,,
