frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
39,1306.7,10,759,222,63.740770336116455,18.643545473804814,-0.4310463444185425,0.0,8.125284531923525,0.0,,,,,,,,,
40,1342.2,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
41,1374.6,10,759,222,63.740770336116455,18.643545473804814,-0.4234387379986037,0.0,8.327212153364869,0.0,,,,,,,,,
42,1412.8,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
43,1442.6,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
44,1476.3,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
45,1506.7,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
46,1543.1,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
47,1576.1,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
48,1606.6,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
49,1643.0,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
50,1674.5,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
51,1706.8,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
52,1742.5,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
53,1774.6,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
54,1806.6,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
55,1842.2,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
56,1874.5,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
57,1906.6,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
58,1942.2,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
59,1974.9,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
60,2010.5,10,759,222,63.740770336116455,18.643545473804814,0.452585586867884,-0.45258558686790323,8.711945849237413,-8.711945849237782,,,,,,,,,
61,2042.6,10,759,222,63.740770336116455,18.643545473804814,0.42136921896910046,-0.4213692189691183,8.393809142810778,-8.393809142811131,,,,,,,,,
62,2074.6,9,759,222,63.740770336116455,18.643545473804814,0.41926887713061894,-0.4192688771306367,8.410609370724568,-8.410609370724924,,,,,,,,,
63,2106.8,10,760,221,63.82475027068314,18.559565539238125,0.44381522078003427,-0.44381522078005303,-8.894092600802315,8.89409260080269,,,,,,,,,
64,2142.5,10,760,221,63.82475027068314,18.559565539238125,0.42115979301171674,-0.42115979301173456,-8.39800185467031,8.398001854670664,,,,,,,,,
65,2174.6,9,760,221,63.82475027068314,18.559565539238125,0.41989967283342366,-0.41989967283344143,-8.397993456668472,8.397993456668827,,,,,,,,,
66,2206.6,9,760,221,63.82475027068314,18.559565539238125,0.0,0.0,0.0,0.0,,,,,,,,,
67,2242.8,10,760,221,63.82475027068314,18.559565539238125,0.0,0.0,0.0,0.0,,,,,,,,,
68,2274.6,10,760,221,63.82475027068314,18.559565539238125,0.0,0.0,0.0,0.0,,,,,,,,,
69,2306.7,10,760,221,63.82475027068314,18.559565539238125,0.0,0.0,0.0,0.0,,,,,,,,,
70,2342.5,9,760,221,63.82475027068314,18.559565539238125,0.0,0.0,0.0,0.0,,,,,,,,,
71,2376.5,10,760,221,63.82475027068314,18.559565539238125,-0.4355029884418891,0.0,-8.547654336445314,0.0,,,,,,,,,
72,2406.8,10,760,221,63.82475027068314,18.559565539238125,-0.40009059208009773,0.4000905920801147,-7.993818023578347,7.993818023578686,,,,,,,,,
73,2442.7,9,760,221,63.82475027068314,18.559565539238125,-0.420950157733035,0.42095015773305283,-8.402198757146424,8.40219875714678,,,,,,,,,
74,2474.7,10,759,221,63.740770336116455,18.559565539238125,-0.014552830708854115,0.41671300651730847,17.120977304531586,8.487026609313833,,,,,,,,,
75,2510.1,10,759,222,63.740770336116455,18.643545473804814,-0.3926513001716678,0.3926513001716844,8.137850780759953,-8.137850780760298,,,,,,,,,
76,2542.6,10,759,222,63.740770336116455,18.643545473804814,0.0,0.4203199928262673,16.82962934239236,-8.414814671196535,,,,,,,,,
77,2574.6,10,760,222,63.82475027068314,18.643545473804814,0.007505714157612412,0.42220483584342566,-16.679364794692408,-8.37708007625843,,,,,,,,,
78,2606.6,10,759,222,63.740770336116455,18.643545473804814,0.41056017342712997,0.0,8.509019138386112,0.0,,,,,,,,,
79,2642.5,10,760,222,63.82475027068314,18.643545473804814,0.0008406399856518645,0.0,-16.812799713049984,0.0,,,,,,,,,
80,2675.4,10,759,222,63.740770336116455,18.643545473804814,-0.413234598661463,0.0,8.331342714948867,0.0,,,,,,,,,
81,2706.9,10,760,222,63.82475027068314,18.643545473804814,0.026670354195140165,0.0,-16.163851027358977,0.0,,,,,,,,,
82,2742.5,10,759,222,63.740770336116455,18.643545473804814,-0.4201095177473832,0.0,8.393796558389283,0.0,,,,,,,,,
83,2774.6,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
84,2810.5,10,759,222,63.740770336116455,18.643545473804814,-0.3944628447471044,0.0,8.033866491794402,0.0,,,,,,,,,
85,2842.6,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
86,2874.5,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
87,2908.7,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
88,2942.5,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
89,2974.3,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
90,3006.5,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
91,3042.7,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
92,3076.1,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
93,3106.5,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
94,3142.3,10,759,222,63.740770336116455,18.643545473804814,0.0,0.0,0.0,0.0,,,,,,,,,
95,3174.5,10,759,222,63.740770336116455,18.643545473804814,-0.8355384392763436,1.2533076589145156,-16.9824886031777,25.473732904766553,,,,,,,,,
96,3207.0,10,759,222,63.740770336116455,18.643545473804814,-1.6964790801913914,3.3929581603827828,-33.76077771525157,67.52155543050314,,,,,,,,,
97,3242.4,10,759,222,63.740770336116455,18.643545473804814,-3.792353243311541,7.163333904032877,-75.77129357265824,143.12355452613153,,,,,,,,,
98,3274.3,10,757,225,63.57281046698308,18.89548527750488,-6.264657640992314,11.690339825438016,-91.81749539914615,183.685228348209,,,,,,,,,
99,3306.5,10,755,230,63.4048505978497,19.31538495033832,-10.0574977537077,17.60568012658816,-134.29989913934756,218.1612981615648,,,,,,,,,
100,3342.2,10,750,239,62.98495092501626,20.071204361438514,-13.84476902533495,24.75506152257386,-125.67992450396372,209.41607710795725,,,,,,,,,
101,3374.7,10,744,250,62.48107131761613,20.994983641672086,-18.032048184848456,31.445416941617353,-142.5926747971921,209.84220424500617,,,,,,,,,
102,3406.6,10,735,264,61.725251906515936,22.17070272560572,-22.199432515900053,38.95189048413152,-108.29620000535499,208.33641127986138,,,,,,,,,
103,3442.3,10,726,281,60.96943249541574,23.598361613239426,-25.309217189806446,44.093112720523784,-103.37997888207933,176.9585722017302,,,,,,,,,
104,3474.8,10,714,300,59.96167328061548,25.193980370006503,-29.783093677496844,52.01554388745929,-92.19344893204551,201.1493431244616,,,,,,,,,
105,3506.9,9,702,323,58.95391406581522,27.125518865040334,-32.76138433138473,58.38166025200544,-102.31101466034114,179.09668478940836,,,,,,,,,
106,3546.3,9,688,347,57.77819498188158,29.141037294640856,-36.537924139309276,65.56422593138208,-112.5566932237444,235.94745108400622,,,,,,,,,
107,3574.9,9,673,374,56.518495963381255,31.40849552794144,-39.15745939800594,70.73638207753332,-95.10656546374074,172.89337795593875,,,,,,,,,
108,3606.7,9,657,403,55.17481701031424,33.843913630375404,-42.49485666951667,76.15414908101499,-92.74855123408705,177.06541599234714,,,,,,,,,
109,3642.4,9,640,435,53.74715812268054,36.53127153650943,-46.08317364602888,82.83962320330001,-86.09574187968168,123.58214874779283,,,,,,,,,
110,3674.4,9,621,468,52.151539365913465,39.302609377210146,-47.91216978370782,86.99593088371644,-80.86751264081968,153.9317236758835,,,,,,,,,
111,3706.5,9,601,504,50.47194067457969,42.325887021610924,-50.82215736802966,92.40185909414002,-74.13122228320708,148.53999509232239,,,,,,,,,
112,3742.4,9,580,541,48.70836204867924,45.433144600578395,-53.71696896546827,97.35969910885173,-66.58016450910578,166.81936936324115,,,,,,,,,
113,3774.6,9,559,581,46.944783422778784,48.792341983245926,-53.51945617150148,97.82723862123304,-31.054371347078032,62.26204354001662,,,,,,,,,
114,3806.6,9,536,623,45.01324492774495,52.31949923504684,-57.40728506229829,104.65890605788849,-57.43976061926343,96.35604813941563,,,,,,,,,
115,3842.5,9,512,667,42.99772649814443,56.014616355981126,-61.62822835465464,112.77677553155944,-91.48695615395887,141.21412559595436,,,,,,,,,
116,3884.1,8,487,713,40.89822813397722,59.87769334604879,-66.49289500474607,121.73510138185888,-205.90341556149914,374.41124889150575,,,,,,,,,
117,3912.2,8,460,761,38.63076990067664,63.90873020524983,-67.98406464678263,125.0764019298738,-142.87803454142463,290.33894943606373,,,,,,,,,
118,3942.7,8,433,810,36.36331166737605,68.02374699901756,-66.31129091324007,128.02988338418538,-1.9873464126167963,163.23912495546185,,,,,,,,,
119,3974.9,9,405,863,34.01187349950878,72.47468353105204,-62.978299686040884,134.03491563763163,283.31740936557827,-103.49023004188724,,,,,,,,,
120,4006.6,8,376,917,31.576455397074817,77.00959999765321,-52.301008578322374,113.33522422991251,475.1461715850737,-539.0927142657507,,,,,,,,,
121,4042.6,8,354,972,29.728896836607674,81.62849639882107,-39.510079325669146,89.52815847199498,538.5481389565787,-934.0444285028158,,,,,,,,,
122,4074.6,9,347,1016,29.141037294640856,85.32361351975536,-28.14778472387633,69.90152166046461,415.3890091332105,-1183.0372318872428,,,,,,,,,
123,4106.8,9,342,1020,28.721137621807415,85.65953325802211,-15.53659526620852,46.19945097483846,258.6744534072169,-800.9426800471012,,,,,,,,,
124,4142.5,9,339,1023,28.46919781810735,85.91147306172218,-5.5470114024544985,23.272606811817212,141.39316080747776,-392.3930421714128,,,,,,,,,
125,4179.2,9,339,1026,28.46919781810735,86.16341286542225,-2.146058493526296,4.751138582894251,81.77592834958205,-62.667989481216296,,,,,,,,,
126,4207.6,9,339,1027,28.46919781810735,86.24739279998893,-0.38444072419032566,2.891171806583435,41.96353353758801,-58.348573291290634,,,,,,,,,
127,4244.3,9,341,1027,28.637157687240727,86.24739279998893,0.8105208268071706,1.6210416536143413,-16.490759446737925,-32.98151889347585,,,,,,,,,
128,4274.7,9,341,1028,28.637157687240727,86.33137273455561,0.899172642313759,0.48831737808745146,-18.00145430057566,-26.60575302782662,,,,,,,,,
129,4306.7,9,341,1027,28.637157687240727,86.24739279998893,0.8508329197158601,0.41863026421186844,-17.033692086403512,8.448643071884375,,,,,,,,,
130,4342.6,9,341,1027,28.637157687240727,86.24739279998893,0.0,0.0,0.0,0.0,,,,,,,,,
131,4374.6,9,341,1027,28.637157687240727,86.24739279998893,0.0,-0.4209501577330321,0.0,8.402198757146365,,,,,,,,,
132,4406.6,9,341,1028,28.637157687240727,86.33137273455561,0.0,0.42053025795522414,0.0,-8.410605159104481,,,,,,,,,
133,4442.5,9,341,1027,28.637157687240727,86.24739279998893,0.0,0.0,0.0,0.0,,,,,,,,,
134,4474.8,9,341,1027,28.637157687240727,86.24739279998893,0.0,0.4209501577330378,0.0,8.402198757146477,,,,,,,,,
135,4506.6,9,341,1028,28.637157687240727,86.33137273455561,0.0,-0.4192705573621054,0.0,-8.385411147242106,,,,,,,,,
136,4542.5,9,341,1027,28.637157687240727,86.24739279998893,0.0,0.4211623174611711,0.0,8.42324634922342,,,,,,,,,
137,4574.7,9,341,1028,28.637157687240727,86.33137273455561,0.0,0.4205302579552299,0.0,-8.410605159104596,,,,,,,,,
138,4606.7,9,341,1027,28.637157687240727,86.24739279998893,-0.4201095177474,0.0008389603852768923,-8.393796558389658,16.779207705631407,,,,,,,,,
139,4642.3,9,341,1028,28.637157687240727,86.33137273455561,-0.4194793528406155,0.0016829646205733942,-8.406399856525343,-16.82964620574841,,,,,,,,,
140,4674.7,9,341,1028,28.637157687240727,86.33137273455561,0.0,0.0,0.0,0.0,,,,,,,,,
141,4706.7,9,340,1028,28.55317775267404,86.33137273455561,0.0016829646205734486,0.41947935284059773,16.82964620574912,-8.406399856524988,,,,,,,,,
142,4742.3,9,340,1027,28.55317775267404,86.24739279998893,-0.008314845006602766,-0.008314845006602447,16.6296900132056,16.629690013204897,,,,,,,,,
143,4777.8,9,341,1028,28.637157687240727,86.33137273455561,-0.4163155632895483,-0.4163155632895307,-8.07595661085445,-8.075956610854108,,,,,,,,,
144,4806.5,9,341,1028,28.637157687240727,86.33137273455561,0.004194827070226498,0.0,-16.77930828090637,0.0,,,,,,,,,
145,4843.3,9,341,1028,28.637157687240727,86.33137273455561,0.412213733976864,0.4122137339768466,-8.302391419473581,-8.30239141947323,,,,,,,,,
146,4879.4,9,340,1027,28.55317775267404,86.24739279998893,-0.39919535725485394,0.05835665823086633,8.412968540671269,17.41989797936591,,,,,,,,,
147,4906.8,9,340,1028,28.55317775267404,86.33137273455561,-0.42359322426802626,0.0,8.249137765686992,0.0,,,,,,,,,
148,4942.6,9,341,1028,28.637157687240727,86.33137273455561,0.0,0.0,0.0,0.0,,,,,,,,,
149,4974.3,9,340,1028,28.55317775267404,86.33137273455561,0.0,0.06481426884899998,0.0,-17.283805026402085,,,,,,,,,
150,5009.5,9,340,1028,28.55317775267404,86.33137273455561,0.444560898694721,0.0,8.657466381591467,0.0,,,,,,,,,
151,5043.1,9,341,1028,28.637157687240727,86.33137273455561,0.0,-0.4247588293116308,0.0,-8.452912026102103,,,,,,,,,
152,5076.7,9,340,1027,28.55317775267404,86.24739279998893,0.0,0.03945289434967187,0.0,16.788465680712083,,,,,,,,,
153,5106.6,9,341,1028,28.637157687240727,86.33137273455561,,,,,,,,,,,,,
154,5142.5,9,341,1027,28.637157687240727,86.24739279998893,,,,,,,,,,,,,
155,5174.4,9,340,1028,28.55317775267404,86.33137273455561,,,,,,,,,,,,,
