frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,125.9,6,542,705,,,,,,,52,962,647,80.78869705315418,54.33501766464736,,,,
1,125.9,,,,,,,,,,51,958,651,,,,,,
2,233.9,,,,,,,,,,33,852,10,,,,,,
3,261.1,,,,,,,,,,33,852,10,71.55090425081846,0.8397993456668834,,,,
4,276.8,9,760,255,63.82475027068314,21.414883314505527,,,,,,,,,,,,,
5,327.5,10,760,255,63.82475027068314,21.414883314505527,,,,,,,,,,,,,
6,327.5,9,760,255,63.82475027068314,21.414883314505527,,,,,,,,,,,,,
7,338.4,10,760,255,63.82475027068314,21.414883314505527,0.0,0.0,0.0,0.0,,,,,,,,,
8,351.3,10,760,255,63.82475027068314,21.414883314505527,0.0,0.0,0.0,0.0,,,,,,,,,
9,351.3,9,760,255,63.82475027068314,21.414883314505527,0.0,0.0,0.0,0.0,,,,,,,,,
10,362.4,9,760,255,63.82475027068314,21.414883314505527,0.0,0.0,0.0,0.0,,,,,,,,,
11,379.7,10,760,255,63.82475027068314,21.414883314505527,0.0,0.0,0.0,0.0,,,,,,,,,
12,389.1,9,760,255,63.82475027068314,21.414883314505527,0.0,0.0,0.0,0.0,,,,,,,,,
13,415.7,10,760,255,63.82475027068314,21.414883314505527,0.0,0.0,0.0,0.0,,,,,,,,,
14,448.4,9,760,255,63.82475027068314,21.414883314505527,0.0,0.0,0.0,0.0,,,,,,,,,
15,483.6,9,760,255,63.82475027068314,21.414883314505527,0.0,0.0,0.0,0.0,,,,,,,,,
16,515.6,9,760,255,63.82475027068314,21.414883314505527,0.0,0.0,0.0,0.0,,,,,,,,,
17,547.7,9,760,255,63.82475027068314,21.414883314505527,0.0,0.0,0.0,0.0,,,,,,,,,
18,583.5,9,760,255,63.82475027068314,21.414883314505527,0.0,0.0,0.0,0.0,,,,,,,,,
19,615.3,10,760,255,63.82475027068314,21.414883314505527,0.0,-0.41864039245533324,0.0,-8.398001854670683,,,,,,,,,
20,647.4,9,760,255,63.82475027068314,21.414883314505527,0.0,0.0,0.0,0.0,,,,,,,,,
21,684.1,9,760,255,63.82475027068314,21.414883314505527,0.0,0.0,0.0,0.0,,,,,,,,,
22,715.4,10,760,254,63.82475027068314,21.33090337993884,0.0,-0.0033391458120659474,0.0,16.69572906033037,,,,,,,,,
23,748.2,9,760,255,63.82475027068314,21.414883314505527,0.0,-0.4253883643681362,0.0,-8.440245324764602,,,,,,,,,
24,783.4,9,760,255,63.82475027068314,21.414883314505527,0.0,0.0,0.0,0.0,,,,,,,,,
25,815.9,9,760,255,63.82475027068314,21.414883314505527,0.0,0.4157215666360937,0.0,-8.35621239469535,,,,,,,,,
26,847.6,10,760,254,63.82475027068314,21.33090337993884,0.0,-0.005069211342053936,0.0,16.897371140178734,,,,,,,,,
