frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
37,1207.4,13,446,146,35.22799374115287,11.532033825579191,0.0,-0.396517943202656,0.0,7.9382971612143445,12,401,137,31.67359975381682,10.821155028111981,0.39493187301910426,0.0015860701835606144,7.922404674405298,-15.860701835619462,13,810,831,63.97909177204894,65.6378089661391,0.0015860701835605053,0.0,-15.860701835619107,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
38,1243.4,13,446,147,35.22799374115287,11.611020358631103,-0.3961178593731922,0.0,-7.898661203852273,0.0,12,402,137,31.752586286868734,10.821155028111981,0.392964694920543,-0.39611785937320115,-7.867161059470341,-7.898661203852452,13,809,831,63.90010523899703,65.6378089661391,-0.39296469492052527,0.0,7.867161059469987,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
39,1275.2,13,446,146,35.22799374115287,11.532033825579191,0.0,0.0,0.0,0.0,11,402,136,31.752586286868734,10.742168495060069,0.0,0.0,0.0,0.0,13,809,830,63.90010523899703,65.55882243308719,0.0,0.0,0.0,15.797306610383538,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
40,1307.3,14,446,146,35.22799374115287,11.532033825579191,0.0,0.3947351001443743,0.0,7.9026046074949905,12,402,136,31.752586286868734,10.742168495060069,0.000790655986506777,-0.39552575613088103,-15.813119730112966,7.910515122617619,13,809,831,63.90010523899703,65.6378089661391,-0.39552575613087215,0.0,7.910515122617443,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
41,1343.3,13,445,147,35.14900720810096,11.611020358631103,-0.39532799325280676,-0.395327993252814,7.914474339395524,-7.914474339395684,11,402,136,31.752586286868734,10.742168495060069,-0.39532799325282286,-1.7399380721188867e-15,-7.914474339395864,15.828948678791386,13,809,831,63.90010523899703,65.6378089661391,0.0,0.0,0.0,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
42,1375.2,13,446,146,35.22799374115287,11.532033825579191,0.0,0.3521089934247482,0.0,7.042179868494963,11,402,136,31.752586286868734,10.742168495060069,0.0,0.0,0.0,0.0,13,809,831,63.90010523899703,65.6378089661391,0.0,0.40993972661384875,0.0,-7.598512078106568,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
43,1407.3,13,446,147,35.22799374115287,11.611020358631103,-0.39316166852368833,0.3955241769898557,-7.8632333704737665,-7.886823070585362,12,401,136,31.67359975381682,10.742168495060069,-0.39552417698986464,0.3931616685236972,7.886823070585538,7.863233370473942,13,809,831,63.90010523899703,65.6378089661391,0.39316166852368833,0.0,7.8632333704737665,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
44,1443.2,13,445,146,35.14900720810096,11.532033825579191,0.3683547113563712,-0.4046025502792734,7.374468695823241,7.728797522049153,11,401,137,31.67359975381682,10.821155028111981,-0.40460255027928244,0.4046025502792734,7.7287975220493275,-7.728797522049153,13,809,831,63.90010523899703,65.6378089661391,0.0,0.0,0.0,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
45,1483.1,13,446,147,35.22799374115287,11.611020358631103,0.0,0.3376934438007828,0.0,-7.309381900449837,11,402,136,31.752586286868734,10.742168495060069,-0.460491455257672,0.0,-8.535522803663998,0.0,13,809,831,63.90010523899703,65.6378089661391,0.46049145525765134,0.0,8.535522803663614,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
46,1507.6,13,445,147,35.14900720810096,11.611020358631103,-1.7192041734842486e-15,-0.39375141102648137,15.702947598264132,-7.8514737991322345,11,401,137,31.67359975381682,10.821155028111981,0.0,1.7192041734842486e-15,0.0,-15.702947598264487,14,810,831,63.97909177204894,65.6378089661391,1.7192041734842486e-15,0.0,-15.702947598264132,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
47,1547.9,13,446,146,35.22799374115287,11.532033825579191,-0.07441171655065713,0.4338871988738318,-15.832280117160932,8.288198641333937,12,401,137,31.67359975381682,10.821155028111981,0.43388719887384153,0.0,8.288198641334123,0.0,13,809,831,63.90010523899703,65.6378089661391,0.0,0.0,0.0,0.0,,,,,,,,,,10,821,63,64.84794363561997,4.976151582270473,0.0,0.0,0.0,0.0
