frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,128.1,,,,,,,,,,33,849,9,71.29896444711841,0.7558194111001951,,,,
1,128.1,,,,,,,,,,34,849,9,,,,,,
2,224.5,,,,,,,,,,55,957,650,,,,,,
77,2548.8,10,697,331,58.534014392981774,27.79735834157384,-21.524356338159812,37.95347461031785,-83.52652445791006,131.66455237999548,,,,,,,,,
78,2582.9,10,687,346,57.69421504731489,29.057057360074168,-23.767608043284465,41.803131051365796,-56.89780387980966,132.91001447520998,,,,,,,,,
79,2614.6,9,678,364,56.9383956362147,30.568696182274557,-25.56170131917154,46.44280032907742,-65.36879997338694,105.35231895762911,,,,,,,,,
80,2647.1,9,667,383,56.014616355981126,32.16431493904164,-27.7370808976658,48.93221503796687,-42.876823650045345,91.70758246535652,,,,,,,,,
81,2714.2,9,644,425,54.08307786094729,35.691472190842546,-31.393795066690217,57.046845546078245,-59.266507215479926,99.28670288522395,,,,,,,,,
82,2746.7,9,631,448,52.99133871158035,37.62301068587638,-33.40424488937201,60.24957902492262,-53.36766588884585,103.68293760323698,,,,,,,,,
83,2784.0,9,617,473,51.81561962764671,39.722509050043584,-35.12229983801885,63.71526048819042,-65.01534494532416,124.26094127786531,,,,,,,,,
84,2814.4,9,603,499,50.63990054371307,41.90598734877749,-37.29647792632367,67.04984795743582,-58.551513934887815,100.3740238883791,,,,,,,,,
85,2846.8,9,588,526,49.38020152521275,44.17344558207807,-39.05662627622564,70.9741040374941,-59.56702715518231,110.59328642416443,,,,,,,,,
86,2882.6,9,572,555,48.036522572145735,46.60886368451203,-40.93383250122308,74.69215204735309,-52.86564213792621,98.39405992218911,,,,,,,,,
87,2914.6,9,555,585,46.60886368451203,49.12826172151268,-42.37177463808543,77.61488613671683,-42.75181364518779,110.50498168609333,,,,,,,,,
88,2946.7,8,538,617,45.181204796878326,51.81561962764671,-44.55391923958447,81.1217586154698,-50.48888802717675,92.56296138315768,,,,,,,,,
89,2982.8,8,520,650,43.66956597467794,54.58695746834742,-46.251179921965075,84.51361147439681,-53.269036918800154,97.64305439006044,,,,,,,,,
90,3014.6,8,502,684,42.15792715247755,57.44227524361483,-47.47536522970314,87.80760055406672,-59.319998187166114,93.34930666090426,,,,,,,,,
91,3046.6,8,482,719,40.47832846114378,60.38157295344892,-49.570450759608505,90.73870275996863,-49.942173434766026,99.96845292112296,,,,,,,,,
92,3082.4,8,462,756,38.798729769810016,63.48883053241639,-50.87429554037649,94.1747360941317,-39.56461003725214,96.35543194999792,,,,,,,,,
93,3114.5,8,442,794,37.11913107847625,66.68006804595055,-52.48336507827606,96.98778061632767,-40.94025904152117,90.43808197294916,,,,,,,,,
94,3146.6,8,420,833,35.2715725180091,69.9552854940514,-52.49989971592176,97.92930722001994,-8.646805691499203,43.84363627990364,,,,,,,,,
95,3182.5,8,399,874,33.50799389210865,73.39846281128561,-41.90490116681559,94.24271414902073,218.7732888296778,-94.99722905511231,,,,,,,,,
96,3214.6,8,377,915,31.660435331641505,76.84164012851983,-38.175433689970276,94.00301776879891,326.8130140526264,-150.07370330219592,,,,,,,,,
97,3249.7,8,355,956,29.812876771174363,80.28481744575406,-31.024238414228815,77.54442840264281,425.2454730376288,-439.28260460923804,,,,,,,,,
98,3291.9,8,360,990,30.232776444007804,83.14013522102147,-21.679248493840504,55.54899781845026,150.98270153549726,-612.3833254342925,,,,,,,,,
99,3314.6,8,351,1018,29.47695703290761,85.49157338888874,-14.278318548709615,44.17077694470322,151.12928877258676,-846.5711131797176,,,,,,,,,
