frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,131.3,,,,,,,,,,28,876,11,73.566422680419,0.9237792802335718,,,,
1,131.3,6,542,705,45.51712453514508,59.20585386951528,,,,,55,957,650,,,,,,
2,259.8,6,542,705,45.51712453514508,59.20585386951528,,,,,54,958,649,,,,,,
3,285.4,6,543,706,45.60110446971177,59.28983380408197,,,,,49,958,645,80.45277731488743,54.16705779551398,,,,
4,301.4,10,773,198,64.91648942005008,16.62802704420429,16.070234392391093,-35.695175009827025,-1151.9881284868072,2523.4025671615805,,,,,,,,,
5,311.1,10,773,198,64.91648942005008,16.62802704420429,143.07894383660408,-314.34799807940533,-9164.768696987267,20102.5003126033,,,,,,,,,
6,324.2,10,773,199,64.91648942005008,16.71200697877098,208.24358845633117,-459.39194705383954,-14926.577901786397,32885.29503616485,,,,,,,,,
7,333.8,10,772,200,64.8325094854834,16.795986913337668,-2.8417845984755408,4.031755641048634,-15.420451196316987,-71.12289735444408,,,,,,,,,
8,342.9,10,772,200,64.8325094854834,16.795986913337668,-2.712640833501506,3.999004205338704,-4.513357736369276,-80.67626953760943,,,,,,,,,
9,352.5,10,772,201,64.8325094854834,16.879966847904356,-2.7822420939858548,3.181537230296825,13.091643813470029,-194.58943304567748,,,,,,,,,
10,361.3,10,771,201,64.74852955091671,16.879966847904356,-2.049271130574603,2.0492711305746902,73.05779431638518,-73.05779431638828,,,,,,,,,
11,373.1,10,771,201,64.74852955091671,16.879966847904356,-1.991507436009736,1.9915074360098204,52.2705363782083,-52.27053637821051,,,,,,,,,
12,385.2,10,771,201,64.74852955091671,16.879966847904356,-1.9358146922840784,0.0,38.677616229452106,0.0,,,,,,,,,
13,417.4,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
14,449.3,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
15,485.3,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
16,517.1,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
17,550.1,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
18,585.1,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
19,617.2,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
20,649.2,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
21,685.0,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
22,717.1,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
23,749.1,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
24,785.0,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
25,817.2,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
26,849.1,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
27,885.2,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
28,919.1,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
29,950.2,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
30,988.0,10,771,201,64.74852955091671,16.879966847904356,0.4461355228640266,0.0,8.679679433152272,0.0,,,,,,,,,
31,1020.9,10,771,201,64.74852955091671,16.879966847904356,0.4242793779842563,0.0,8.335547701065943,0.0,,,,,,,,,
32,1049.4,11,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
33,1084.9,11,772,201,64.8325094854834,16.879966847904356,0.44316657351480426,0.0,-8.74095805749122,0.0,,,,,,,,,
34,1120.8,11,772,201,64.8325094854834,16.879966847904356,0.41756726743242606,0.0,-8.469924288690173,0.0,,,,,,,,,
35,1149.1,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
36,1186.3,10,772,201,64.8325094854834,16.879966847904356,-0.28037773790724774,0.0,-5.530132897578858,0.0,,,,,,,,,
37,1219.4,11,772,201,64.8325094854834,16.879966847904356,-0.2733324777804925,0.0,-5.544269326176312,0.0,,,,,,,,,
38,1249.1,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
39,1317.1,10,771,201,64.74852955091671,16.879966847904356,-0.2794407672038761,0.0,5.544459666743562,0.0,,,,,,,,,
40,1351.0,10,771,201,64.74852955091671,16.879966847904356,-0.27301524915295994,0.0,5.549090429938205,0.0,,,,,,,,,
41,1387.9,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
42,1417.9,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
43,1449.4,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
44,1484.8,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
45,1517.2,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
46,1549.2,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
47,1585.1,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
48,1617.1,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
49,1649.1,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
50,1685.1,10,771,201,64.74852955091671,16.879966847904356,0.4211623174611711,0.0,8.42324634922342,0.0,,,,,,,,,
51,1717.2,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
52,1749.3,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
53,1784.9,11,772,201,64.8325094854834,16.879966847904356,0.002521925005854124,0.0,-16.812833372376055,0.0,,,,,,,,,
54,1817.3,11,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
55,1849.1,11,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
56,1885.0,10,771,201,64.74852955091671,16.879966847904356,-0.41927055736210245,0.0,8.385411147242047,0.0,,,,,,,,,
57,1920.7,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
58,1949.1,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
59,1985.0,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
60,2017.1,10,771,201,64.74852955091671,16.879966847904356,0.41220293748617115,0.0,8.551928163613521,0.0,,,,,,,,,
61,2049.8,10,771,201,64.74852955091671,16.879966847904356,0.42390126711865816,0.0,8.419091700469851,0.0,,,,,,,,,
62,2085.0,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
63,2117.1,10,772,201,64.8325094854834,16.879966847904356,0.0008389603852807297,0.0,-16.77920770563133,0.0,,,,,,,,,
64,2149.4,11,772,201,64.8325094854834,16.879966847904356,0.023855599005132032,0.0,-16.452137244918173,0.0,,,,,,,,,
65,2185.3,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
66,2217.2,10,771,201,64.74852955091671,16.879966847904356,-0.41906071244814275,0.0,8.389603852815664,0.0,,,,,,,,,
67,2251.9,11,771,201,64.74852955091671,16.879966847904356,-0.3992067070996522,0.0,8.19726297945897,0.0,,,,,,,,,
68,2284.9,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
69,2317.1,11,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
70,2349.3,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
71,2385.0,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
72,2420.4,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
73,2452.5,11,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
74,2517.0,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
75,2549.3,11,771,201,64.74852955091671,16.879966847904356,0.4742766497422352,0.0,7.358830872649106,0.0,,,,,,,,,
76,2585.2,10,771,201,64.74852955091671,16.879966847904356,0.48096688158274364,0.0,7.248935668164948,0.0,,,,,,,,,
77,2620.4,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
78,2649.1,10,772,201,64.8325094854834,16.879966847904356,0.002521925005857996,0.0,-16.81283337237613,0.0,,,,,,,,,
79,2684.9,11,772,201,64.8325094854834,16.879966847904356,0.003365939359200811,0.0,-16.829696796019338,0.0,,,,,,,,,
80,2717.3,10,771,201,64.74852955091671,16.879966847904356,0.0,0.0,0.0,0.0,,,,,,,,,
81,2749.2,10,771,201,64.74852955091671,16.879966847904356,-0.41968961859816833,0.0,8.377038295372598,0.0,,,,,,,,,
82,2785.0,11,771,201,64.74852955091671,16.879966847904356,-0.41927055736210245,0.0,8.385411147242047,0.0,,,,,,,,,
