frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
17,560.2,10,726,278,60.96943249541574,23.34642180953936,0.4209518417511945,-0.0008423246349230036,8.42746429932321,-16.846492698447605,,,,,,,,,
18,592.3,10,726,278,60.96943249541574,23.34642180953936,0.0,0.010863465252158722,0.0,-16.71302346485809,,,,,,,,,
19,624.3,10,727,277,61.05341242998242,23.262441874972673,-0.41843327154844734,0.0,-8.37704247344239,0.0,,,,,,,,,
20,660.0,10,727,277,61.05341242998242,23.262441874972673,0.004194827070226472,-0.004194827070226635,-16.779308280905738,16.77930828090645,,,,,,,,,
21,693.2,10,726,277,60.96943249541574,23.262441874972673,0.0,-0.4126187406304511,0.0,8.318926222388134,,,,,,,,,
22,724.5,10,726,277,60.96943249541574,23.262441874972673,-0.4188523327845128,0.0,8.36867797771254,0.0,,,,,,,,,
23,760.3,10,726,278,60.96943249541574,23.34642180953936,-0.41801671653379746,-0.0025118624496512777,8.360334330675947,-16.74574966434463,,,,,,,,,
24,792.4,10,726,277,60.96943249541574,23.262441874972673,0.4182133287658194,0.0,8.43172033802056,0.0,,,,,,,,,
25,824.6,10,726,277,60.96943249541574,23.262441874972673,0.4213725825901503,0.0,8.419032619183819,0.0,,,,,,,,,
26,860.3,10,726,277,60.96943249541574,23.262441874972673,0.0,-0.42031915302608225,0.0,8.38960385281601,,,,,,,,,
27,892.4,10,727,277,61.05341242998242,23.262441874972673,-0.0008406399856527345,0.4205302579552455,-16.812799713049998,8.41060515910491,,,,,,,,,
28,924.4,10,727,277,61.05341242998242,23.262441874972673,0.002521925005857006,0.0,-16.812833372376073,0.0,,,,,,,,,
29,960.5,10,726,277,60.96943249541574,23.262441874972673,0.0,0.0,0.0,0.0,,,,,,,,,
30,992.3,10,726,278,60.96943249541574,23.34642180953936,-8.69969036059442e-16,8.69969036059442e-16,16.82962934239238,-16.829629342393094,,,,,,,,,
31,1024.5,10,726,277,60.96943249541574,23.262441874972673,-0.005826113786676994,0.0,16.646039390507262,0.0,,,,,,,,,
32,1061.3,10,726,277,60.96943249541574,23.262441874972673,0.42796217451399976,0.0,8.491312986388888,0.0,,,,,,,,,
33,1092.2,10,727,277,61.05341242998242,23.262441874972673,0.0016796003709325935,-0.42074031281909313,-16.796003709340653,8.406399856525345,,,,,,,,,
34,1125.3,10,727,277,61.05341242998242,23.262441874972673,-0.005826113786676075,0.0,-16.646039390507244,0.0,,,,,,,,,
35,1160.3,10,727,277,61.05341242998242,23.262441874972673,0.42584788883579927,0.41904803178298977,-8.534025828372734,8.465616803696763,,,,,,,,,
36,1192.3,10,726,277,60.96943249541574,23.262441874972673,-0.4198988355476106,0.4182259334832578,8.372858136542588,8.356162507158006,,,,,,,,,
37,1225.4,10,726,277,60.96943249541574,23.262441874972673,-0.4171626225156949,0.0,8.427527727589796,0.0,,,,,,,,,
38,1260.1,10,727,278,61.05341242998242,23.34642180953936,-0.4188506575842926,0.002521925005857979,-8.39380075319224,-16.812833372376765,,,,,,,,,
39,1292.6,10,726,278,60.96943249541574,23.34642180953936,0.0,0.41738781038379,0.0,-8.372874832172315,,,,,,,,,
40,1324.4,10,726,277,60.96943249541574,23.262441874972673,0.4184180924062225,0.4184180924062402,8.452890755681263,8.45289075568162,,,,,,,,,
41,1360.2,10,726,277,60.96943249541574,23.262441874972673,0.0025219250058579243,0.002521925005857979,16.812833372376055,16.812833372376765,,,,,,,,,
42,1392.3,10,726,278,60.96943249541574,23.34642180953936,0.0,-0.41926887713063704,0.0,-8.410609370724913,,,,,,,,,
43,1424.3,10,727,278,61.05341242998242,23.34642180953936,0.0008406399856537132,0.42053025795524623,-16.81279971305002,-8.410605159104923,,,,,,,,,
44,1460.0,10,727,278,61.05341242998242,23.34642180953936,0.001682964620575303,0.4211623174611904,-16.829646205748446,-8.423246349223806,,,,,,,,,
45,1492.3,10,726,277,60.96943249541574,23.262441874972673,0.0,-0.02287391213878626,0.0,16.33850867056193,,,,,,,,,
46,1524.3,10,726,278,60.96943249541574,23.34642180953936,-0.4219887259320974,0.0,8.356212394694998,0.0,,,,,,,,,
47,1560.0,10,726,278,60.96943249541574,23.34642180953936,-0.4207377959328917,-0.417391981806746,8.381230994679111,-8.34783963613492,,,,,,,,,
48,1595.1,10,726,278,60.96943249541574,23.34642180953936,0.0,-0.004796039727170101,0.0,-15.986799090569393,,,,,,,,,
49,1625.3,10,726,278,60.96943249541574,23.34642180953936,0.42773635337906946,-0.4277363533790875,8.470026799585533,-8.470026799585892,,,,,,,,,
50,1660.4,10,726,277,60.96943249541574,23.262441874972673,0.0,-0.4194727243575602,0.0,8.306390581337826,,,,,,,,,
51,1697.3,10,726,277,60.96943249541574,23.262441874972673,0.0,-0.4059792229251266,0.0,8.135856170844225,,,,,,,,,
52,1724.4,10,727,277,61.05341242998242,23.262441874972673,0.0804861395936495,-0.44483780849565313,-15.478103768009738,8.12489147937266,,,,,,,,,
53,1761.4,10,726,277,60.96943249541574,23.262441874972673,0.42773635337907084,0.0,8.470026799585561,0.0,,,,,,,,,
54,1797.1,10,726,277,60.96943249541574,23.262441874972673,0.0,0.0,0.0,0.0,,,,,,,,,
55,1833.9,10,726,277,60.96943249541574,23.262441874972673,-0.3468303140076109,0.0,7.673237035566624,0.0,,,,,,,,,
56,1860.5,10,727,277,61.05341242998242,23.262441874972673,0.425416459857908,0.0,-8.516846043201355,0.0,,,,,,,,,
57,1893.5,10,726,277,60.96943249541574,23.262441874972673,0.0,0.0,0.0,0.0,,,,,,,,,
58,1924.3,10,726,277,60.96943249541574,23.262441874972673,0.0,0.0,0.0,0.0,,,,,,,,,
59,1960.4,10,727,277,61.05341242998242,23.262441874972673,-0.4209518417511961,0.4209518417512139,-8.427464299323239,8.427464299323594,,,,,,,,,
60,1992.5,10,726,277,60.96943249541574,23.262441874972673,0.0,0.0,0.0,0.0,,,,,,,,,
61,2024.6,10,726,277,60.96943249541574,23.262441874972673,0.0,0.0,0.0,0.0,,,,,,,,,
62,2060.2,10,726,278,60.96943249541574,23.34642180953936,-0.004194827070230263,0.004194827070230426,16.779308280905745,-16.779308280906456,,,,,,,,,
63,2092.2,10,726,277,60.96943249541574,23.262441874972673,0.0,0.4192688771306367,0.0,8.410609370724924,,,,,,,,,
64,2124.8,10,726,277,60.96943249541574,23.262441874972673,-0.42348897434506194,0.8469779486900881,-8.45287373942237,16.905747478844027,,,,,,,,,
65,2160.5,10,727,277,61.05341242998242,23.262441874972673,-1.261369408707276,2.101167079802516,-41.84759505332935,58.59331132641557,,,,,,,,,
66,2192.2,10,726,278,60.96943249541574,23.34642180953936,-2.5193980370006486,4.618896401167856,-50.387960740012964,75.58194111001943,,,,,,,,,
67,2224.3,10,725,279,60.885452560849046,23.43040174410605,-4.192693024224675,7.547691463047295,-67.31002173554471,117.7819613524566,,,,,,,,,
68,2260.6,10,723,283,60.71749269171567,23.766321482372803,-6.752216373402215,11.398159423316002,-67.85963700850769,127.16078145107683,,,,,,,,,
69,2292.2,10,720,288,60.46555288801561,24.186221155206244,-8.809715466916188,15.102129668889066,-75.4183878582978,134.08272424440474,,,,,,,,,
70,2324.3,10,716,295,60.129633149748855,24.774080697173062,-10.917391493669475,19.735284623171747,-67.18394765335134,125.96990185003243,,,,,,,,,
71,2360.1,10,711,304,59.70973347691541,25.529900108273257,-13.463811833373287,23.981147531735402,-67.04680439794602,125.7636026377553,,,,,,,,,
72,2392.3,10,705,314,59.20585386951528,26.36969945394014,-15.222716477824237,27.53800788596704,-52.71350047153284,114.38637100190743,,,,,,,,,
73,2424.3,10,699,326,58.70197426211515,27.3774586687404,-18.055685931837996,32.33227480817501,-75.58194111001907,125.96990185003273,,,,,,,,,
74,2460.0,10,691,340,58.030134785581645,28.55317775267404,-20.135134758018122,36.075869255813245,-66.51321411346196,116.37296841485404,,,,,,,,,
75,2495.3,10,683,355,57.35829530904814,29.812876771174363,-22.538291917560933,40.318445396938586,-89.33650806704374,133.7774641625885,,,,,,,,,
76,2524.3,10,673,372,56.518495963381255,31.240535658808064,-24.354181024339603,43.66956597467796,-50.387960740012964,100.77592148002627,,,,,,,,,
77,2560.2,10,663,390,55.67869661771437,32.75217448100845,-26.01285259404691,46.991932828974484,-50.806503172542065,101.51253204744641,,,,,,,,,
78,2592.2,9,652,409,54.7549173374808,34.347793237775534,-28.42971188348387,50.87036024335519,-32.261427246123574,84.01231594920999,,,,,,,,,
79,2624.3,9,641,430,53.83113805724723,36.11137186367599,-29.795056305039534,53.71529104469771,-58.429544873985655,100.13857992036847,,,,,,,,,
80,2660.2,9,629,452,52.82337884244697,37.958930424143134,-31.912375135341584,57.10635550534807,-67.18394765335132,100.7759214800252,,,,,,,,,
81,2692.8,9,616,475,51.73163969308002,39.89046891917696,-33.11063028012344,60.351332643415645,-60.79858063935458,104.47620095059958,,,,,,,,,
82,2724.4,9,602,500,50.55592060914638,41.98996728334417,-35.216250100633175,63.724164590204595,-49.8860154775358,99.8389134963527,,,,,,,,,
83,2760.2,9,587,526,49.296221590646056,44.17344558207807,-36.9310453840483,67.14537224644984,-33.18945732078323,100.00441334201068,,,,,,,,,
84,2792.7,9,573,553,48.12050250671242,46.440903815378654,-38.73536016650274,70.31323704398591,-51.80862429316457,94.96132458634395,,,,,,,,,
85,2824.6,9,557,582,46.77682355364541,48.87632191781262,-40.07340218865288,73.05029103564061,-47.06312799591141,86.3113149554643,,,,,,,,,
86,2860.3,8,541,612,45.433144600578395,51.395719954813266,-41.57602935202737,76.85103161399394,-59.617415166310515,93.91485474078748,,,,,,,,,
87,2892.3,8,524,642,44.00548571294469,53.915117991813915,-43.69892087310771,79.83194541765792,-47.8612694137622,96.17739777654671,,,,,,,,,
88,2925.5,8,506,675,42.4938468907443,56.68645583251463,-45.02533128976884,82.91220626547302,-51.09205735822077,109.16767869830004,,,,,,,,,
89,2960.2,8,488,709,40.98220806854391,59.541773607782034,-46.60475790140525,85.65130657540523,-41.05783106748122,82.26682616834772,,,,,,,,,
90,2992.5,8,469,743,39.38658931177683,62.39709138304944,-47.849889241415816,88.56627777703103,-34.99239063230761,78.16057346842567,,,,,,,,,
91,3024.4,8,450,779,37.79097055500976,65.42036902745022,-49.43256978178803,91.68367661396353,-38.0330890931278,68.21291479999145,,,,,,,,,
92,3060.3,8,430,816,36.11137186367599,68.52762660641768,-50.33762311689605,93.12460276625774,-33.52489052074618,67.04978104149204,,,,,,,,,
93,3092.4,8,410,853,34.43177317234222,71.63488418538516,-47.916479182194486,94.99231837873644,33.659258684786515,50.48888802717841,,,,,,,,,
94,3124.2,8,389,892,32.66819454644177,74.91010163348601,-39.09969053699927,92.80696810883049,245.10481744560832,-45.70206319945073,,,,,,,,,
95,3160.4,8,368,931,30.90461592054131,78.18531908158685,-36.500271992263315,87.74157133653327,309.99544246146024,-174.6028565604622,,,,,,,,,
96,3192.3,8,355,969,29.812876771174363,81.376556595121,-29.422399497838704,71.87471877329179,336.59258684786164,-513.3036949429874,,,,,,,,,
97,3224.4,8,357,1000,29.98083664030774,83.97993456668834,-19.278929309479544,55.30860278708557,150.51915915159083,-702.768302504039,,,,,,,,,
98,3260.3,8,343,1025,28.805117556374103,86.07943293085555,-10.117047709370636,39.191523818239745,218.19723587472907,-797.3700667286967,,,,,,,,,
99,3292.2,9,340,1024,28.55317775267404,85.99545299628886,-5.516737602287769,23.66846656871679,141.99924289289956,-451.78643928274147,,,,,,,,,
100,3324.5,8,343,1024,28.805117556374103,85.99545299628886,-6.28297182618921,10.04736941892801,109.14033102404039,-201.5520445120968,,,,,,,,,
101,3360.7,8,344,1024,28.88909749094079,85.99545299628886,-0.42999086323001184,-0.41655385870726397,-25.22797599144899,8.364535315406876,,,,,,,,,
102,3393.3,8,342,1025,28.721137621807415,86.07943293085555,1.2392274457406223,0.4225962973439799,-8.350082694514425,-8.07251761879619,,,,,,,,,
103,3424.2,9,342,1024,28.721137621807415,85.99545299628886,0.39933758749501735,0.0,24.90800224946492,0.0,,,,,,,,,
104,3460.3,8,342,1024,28.721137621807415,85.99545299628886,-0.4226432594375881,0.4209518411150078,25.375518236276772,8.452848215160767,,,,,,,,,
105,3498.0,8,343,1025,28.805117556374103,86.07943293085555,-0.08004155313536294,-0.46203244212084565,-16.85085329165535,-8.825834615488947,,,,,,,,,
106,3525.4,8,344,1024,28.88909749094079,85.99545299628886,0.4024878546237859,0.0,-24.845744005813373,0.0,,,,,,,,,
107,3560.0,8,343,1025,28.805117556374103,86.07943293085555,0.8410647332351975,0.0025269789739239116,-0.025307751366289977,-16.846526492815425,,,,,,,,,
108,3593.2,8,342,1024,28.721137621807415,85.99545299628886,-0.034715988519589194,-0.034715988519587716,17.803071035684212,17.80307103568346,,,,,,,,,
109,3625.4,8,343,1024,28.805117556374103,85.99545299628886,-0.4358554564572231,0.0,8.078877784193192,0.0,,,,,,,,,
110,3660.0,9,344,1024,28.88909749094079,85.99545299628886,0.03384987765643713,-0.42853619891520767,-16.11898936020891,8.22526293503279,,,,,,,,,
111,3692.3,9,343,1025,28.805117556374103,86.07943293085555,0.8444647050934353,0.005943871011106426,-0.059767430981464365,-16.982488603177025,,,,,,,,,
112,3733.3,8,343,1024,28.805117556374103,85.99545299628886,0.0,0.48422949376347574,0.0,8.97552351739528,,,,,,,,,
113,3764.2,8,343,1024,28.805117556374103,85.99545299628886,-0.38667870132702964,0.45460992599802125,8.047423544787266,8.72571834929025,,,,,,,,,
114,3792.1,9,344,1024,28.88909749094079,85.99545299628886,0.026143139737088397,-0.42738006883434343,-16.339462335678842,8.298642113288222,,,,,,,,,
115,3826.4,9,343,1025,28.805117556374103,86.07943293085555,0.0,0.04684729713687257,0.0,-18.371489073283655,,,,,,,,,
116,3860.3,9,343,1025,28.805117556374103,86.07943293085555,,,,,,,,,,,,,
117,3895.1,8,343,1024,28.805117556374103,85.99545299628886,,,,,,,,,,,,,
118,3924.6,8,343,1024,28.805117556374103,85.99545299628886,,,,,,,,,,,,,
