frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,124.8,,,,,,,,,,31,851,9,71.46692431625178,0.7558194111001951,,,,
1,124.8,,,,,,,,,,56,961,650,,,,,,
2,231.1,,,,,,,,,,52,958,650,,,,,,
3,267.6,,,,,,,,,,45,957,648,80.36879738032074,54.418997599214045,,,,
4,305.5,10,737,257,61.89321177564931,21.582843183638904,,,,,,,,,,,,,
5,320.4,10,737,257,61.89321177564931,21.582843183638904,,,,,,,,,,,,,
6,334.1,10,737,257,61.89321177564931,21.582843183638904,,,,,,,,,,,,,
7,345.5,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
8,356.5,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
9,367.6,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
10,377.8,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
11,387.7,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
12,399.0,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
13,415.4,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
14,444.8,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
15,480.6,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
16,514.8,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
17,544.7,10,737,257,61.89321177564931,21.582843183638904,0.0,-0.4122383935396904,0.0,-8.253020891685491,,,,,,,,,
18,580.9,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
19,618.9,10,737,257,61.89321177564931,21.582843183638904,0.0,-0.47318144950054414,0.0,-9.09090200769537,,,,,,,,,
20,645.9,10,737,256,61.89321177564931,21.498863249072215,0.0,0.002467317890957887,0.0,16.448785939722022,,,,,,,,,
21,680.4,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
22,712.4,10,737,256,61.89321177564931,21.498863249072215,0.0,-0.0675190553861357,0.0,17.768172470035655,,,,,,,,,
23,746.8,10,737,257,61.89321177564931,21.582843183638904,0.0,0.4090226080323516,0.0,-8.390207344253364,,,,,,,,,
24,782.0,10,737,257,61.89321177564931,21.582843183638904,0.0,-0.4342131061449106,0.0,-8.547502089466743,,,,,,,,,
25,813.5,10,737,257,61.89321177564931,21.582843183638904,0.0,0.41305920585488154,0.0,-8.26118411709763,,,,,,,,,
26,844.3,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
27,880.3,10,737,256,61.89321177564931,21.498863249072215,0.0,-0.014523488175317864,0.0,17.08645667684401,,,,,,,,,
28,913.5,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
29,944.8,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
30,980.3,10,737,257,61.89321177564931,21.582843183638904,0.0,0.4228185384837237,0.0,-8.339616143663184,,,,,,,,,
31,1018.1,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
32,1044.8,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
33,1081.7,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
34,1112.6,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
35,1144.4,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
36,1180.3,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
37,1213.5,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
38,1244.5,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
39,1282.7,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
40,1312.4,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
41,1412.2,10,737,257,61.89321177564931,21.582843183638904,0.0,0.0,0.0,0.0,,,,,,,,,
